"","fname","trial_type4","feedback_prev","group","Avg_block_V_m499_m450","Avg_block_V_m449_m400","Avg_block_V_m399_m350","Avg_block_V_m349_m300","Avg_block_V_m299_m250","Avg_block_V_m249_m200","Avg_block_V_m199_m150","Avg_block_V_m149_m100","Avg_block_V_m99_m50","Avg_block_V_m49_0","Avg_block_V_1_50","Avg_block_V_51_100","Avg_block_V_101_150","Avg_block_V_151_200","Avg_block_V_201_250","Avg_block_V_251_300","Avg_block_V_301_350","Avg_block_V_351_400","Avg_block_V_401_450","Avg_block_V_451_500","Avg_block_V_501_550","Avg_block_V_551_600","Avg_block_V_601_650","Avg_block_V_651_700","Avg_block_V_701_750","Avg_block_V_751_800","Avg_block_V_801_850","Avg_block_V_851_900","Avg_block_V_901_950","Avg_block_V_951_1000","Avg_block_V_1001_1050","Avg_block_V_1051_1100","Avg_block_V_1101_1150","Avg_block_V_1151_1200","Avg_block_V_1201_1250","Avg_block_V_1251_1300","Avg_block_V_1301_1350","Avg_block_V_1351_1400","Avg_block_V_1401_1450","Avg_block_V_1451_1500","Avg_block_V_1501_1550","Avg_block_V_1551_1600","Avg_block_V_1601_1650","Avg_block_V_1651_1700","Avg_block_V_1701_1750","Avg_block_V_1751_1800","Avg_block_V_1801_1850","Avg_block_V_1851_1900","Avg_block_V_1901_1950","Avg_block_V_1951_2000","Avg_block_V_2001_2050","Avg_block_V_2051_2100","Avg_block_V_2101_2150","Avg_block_V_2151_2200"
"152","P065","risk","negative","normals",-0.14999373078717,-0.152415459237444,-0.142877327692553,-0.156525510586664,-0.132977710348646,-0.0901305362685284,-0.0445017019462086,0.00940169608061046,0.0744390986441775,0.132192476771885,0.18977292171673,0.233880060888587,0.257942468959858,0.276470315283291,0.277952094713246,0.270686864725435,0.262507357087617,0.272731352615165,0.287449234961247,0.321428446657123,0.404855075639819,0.49952174315792,0.559713864419185,0.627190801415325,0.699491784948127,0.784547484194828,0.857048870319562,0.910216843696557,0.963303636410399,1.00909948654687,1.04575944865755,1.07322608359399,1.09366676189127,1.10160332049729,1.10920826375289,1.11669832871158,1.09721190613399,0.927324113300544,0.553454877295374,0.158020582487437,-0.161247328764667,-0.426353346808703,-0.640921849540082,-0.795603915114475,-0.884522935711836,-0.956651142408554,-0.998831225440535,-1.01681441499894,-1.00105845921771,-0.892986692503741,-0.758420435543231,-0.573296975260097,-0.388250967644627,-0.210751645463381
"153","P065","risk","positive","normals",0.270998770331608,0.255920993861856,0.234095784310062,0.216794346939744,0.190519427920252,0.160552767186934,0.115064750912001,0.0990833483778786,0.116066860089089,0.122604690988465,0.144649138617619,0.187859866318166,0.266038229877705,0.332419925498001,0.396044854933985,0.465168961970205,0.516473753515695,0.561138984288324,0.619112703631626,0.671977021392482,0.753174023068352,0.854511024525112,0.927651731355123,0.970498464146023,1.0210736343617,1.05774853065099,1.09966187727947,1.14209217624407,1.18284812403116,1.20998237776187,1.22949445649244,1.23758763250992,1.24149923851978,1.25023860495739,1.24788934378554,1.24386285947876,1.22157646987775,0.998393786593776,0.508414626331935,0.0468209964508559,-0.314405269112996,-0.594822529937922,-0.819962320901078,-1.02680423925527,-1.22697606199533,-1.36879815221013,-1.45701840428102,-1.49957534232176,-1.48187959118062,-1.38377476585987,-1.2567133583419,-1.11417380796535,-0.948806952558117,-0.760530793091279
"154","P301","norisk","negative","autists",-0.221769255735096,-0.121143302348296,-0.0734686326204175,-0.0643039873717596,-0.054398764729267,-0.106794615342816,-0.11179351275118,-0.141786897201338,-0.0825407056948487,-0.0697657456512611,-0.139393245267717,-0.555756435756596,-0.437462421688407,-0.478557177898455,-0.878191254044566,-1.32161439831678,-1.76503754258905,-2.20846068686127,-2.65188383113348,-3.09530697540575,-3.53873011967797,-3.52336313875597,-2.42258012585269,-2.21026444165004,-1.73917119250648,-1.39095207595608,-1.12545882055751,-0.818026629943368,-0.63278970931136,-0.40061869634531,-0.189461566929216,0.0199366911765278,0.111675715837359,0.179160830850218,0.204525606588931,0.259698622429349,0.262198071133529,0.266919252019204,0.223410330131624,0.131856449819255,0.0374328321057907,-0.0468078464424967,-0.185388391263145,-0.499670922770218,-0.340724499619217,-0.181315215597073,-0.00357664107760944,0.112508865405416,0.23387098581949,0.364397751482221,0.51529039547531,0.508162338059686,0.474836355337287,0.512883518945357
"155","P301","norisk","positive","autists",1.12524845146945,1.07322288955282,1.06516911039491,0.997406278859359,0.74412881016912,0.764031827628332,0.728946973595584,0.673959102103624,0.684975190836862,0.755237471076589,0.712654270931302,0.700064455236171,0.72940983446673,0.748757418880564,0.721356055308813,0.715338863983939,0.760236368484949,0.770234163301668,0.775325632884259,0.716357157900454,0.58101663917782,0.601289945333947,0.563242781725873,0.521677875497104,0.496868532803759,0.487241026683955,0.515197823301079,0.518900710270236,0.540099738168651,0.610547162756836,0.620452385399329,0.70247133176612,0.714505714415878,0.730890989254391,0.793469779033121,0.813187652143871,0.854752558372644,0.873081848869964,0.892336861109572,0.888819118488873,0.863546914924387,0.907796414205797,0.944454995200437,0.968616332674174,1.05017241816983,1.10284598530606,1.14311488109563,1.22291209528093,1.13598682368001,1.19763989171645,1.2394825144679,1.26993875978921,1.378248203637,1.46184087696569
"156","P301","postrisk","positive","autists",-0.139842881542533,-0.0575462186530485,-0.0116304202355217,0.0400248529841993,0.0646027652419689,0.0545123982510187,0.0359516773181277,0.140049087238511,0.219892587510928,0.153610910763043,0.211375947481869,0.209246787474607,0.280388503369507,0.0722458053715241,-0.302706673022223,-0.516661185424262,-0.709407940534274,-0.884286123143675,-1.05609013813395,-1.01718702733281,-1.25117742894102,-1.41145322996418,-1.02307399586035,-0.863410138359079,-0.783728639391563,-0.722631004400498,-0.7103133508976,-0.697433784297135,-0.345667072993854,-0.391827406943905,-0.445654222612121,-0.476743973896825,-0.456995150450704,-0.368172149278085,-0.27615540809457,-0.198857642613447,-0.116560979723967,0.000820537198266112,0.114314022802881,0.1156563193292,0.178188823020814,0.198276984828482,0.241045329322229,0.294366901678069,0.315010496531111,0.321182506837017,0.317877767275528,0.195961954985489,0.271720236503348,0.416145596876171,0.484968529116599,0.614554642041205,0.754705927624574,0.799440684270882
"157","P301","prerisk","positive","autists",-0.976371333961879,-0.920874315511662,-0.824552968226501,-0.804372234244605,-0.584096745666965,-0.49008970273753,-0.435055545158456,-0.526331708948139,-0.529849451568838,-0.572154935191439,-0.595714553532692,-0.632650851050018,-0.637973751068178,-0.775746860813603,-1.8129254304234,-2.33327207184934,-2.16587431643605,-2.09743621527342,-2.23154603132359,-2.47137327034316,-2.71430167719941,-2.92749666256051,-2.61133478910539,-2.21382987296654,-1.97485480519467,-1.78554470889659,-1.56582465336433,-1.3379119604128,-1.20238629734171,-1.05607597597295,-0.936935587740373,-0.799697339446046,-0.716197238291589,-0.630938265826784,-0.564378872556213,-0.539338099427298,-0.491293141002506,-0.395712371111177,-0.340539355270761,-0.294114409894973,-0.274303964609992,-0.309064816032938,-0.452227683477915,-0.702774273028399,-0.726843038327912,-0.500133783641362,-0.377892227572118,-0.225194426181566,-0.151460689408257,-0.184416383433741,-0.0698120317383787,7.99598044335798e-05,0.0408580025522585,-0.113783814497098
"158","P301","risk","positive","autists",-0.388644485608801,-0.743621744906895,-1.12548196360106,-1.03393734050611,-0.457458011321846,-0.439970286044796,-0.504126461764618,-0.568158598088941,-0.632190734413306,-0.696222870737629,-0.377030355017176,-0.011908136758206,0.0628901800187349,-0.0363471907546355,-0.198903928700563,-0.570993443692909,-1.08938604785291,-1.61130989474235,-2.13323374163176,-2.65515758852121,-3.17708143541066,-3.69900528230006,-4.19776872834962,-3.58352776285717,-2.8616499482203,-2.45266608247707,-2.1694878015109,-1.86906741488429,-1.02319024928845,-0.701848551286111,-0.617607872737824,-1.02014910907885,-1.177724676203,-1.07751175454685,-1.02272552014703,-0.976173421037663,-0.936597220482829,-0.905785051112354,-0.808399123823564,-0.671670022487492,-0.610572387496426,-0.567433754305766,-0.52457283763779,-0.475694729644939,-0.40209985113297,-0.412005073775463,-0.383677988461424,-0.461438614813691,-0.440424731263733,-0.285088622907657,-0.193257026072599,-0.141972041549796,-0.0269048289832891,0.0527201579011012
"159","P304","norisk","negative","autists",-0.0356402145870875,-0.0149125178647697,-0.0421059172005158,-0.0620082572393109,-0.108482621317343,-0.1263090679166,-0.133118674199307,-0.138046058695079,-0.116843257195937,-0.087342472204429,-0.0603596671530388,-0.0214495952394148,0.0103709844175973,0.0383833507900711,0.0677076076107314,0.10975807895106,0.168880192131522,0.208464301253403,0.235675127574154,0.274971188464504,0.275036403769391,0.309594101785504,0.334491116556437,0.377012665808154,0.414170831241824,0.439845679735769,0.496418175709423,0.56364766452023,0.620781795863623,0.692396786072921,0.773582849637247,0.836139166112927,0.900733610677028,0.941135165503526,0.967111971168905,0.990644588402599,0.96387831297949,0.699568517350717,0.0511990558192137,-0.719398751381444,-1.29891725715729,-1.64207286545303,-1.81367076232779,-1.9070616755069,-1.8192999498437,-1.64633819595349,-1.43897647934017,-1.2192043322569,-1.05539036452732,-0.863593746256844,-0.752479708222618,-0.628008111237666,-0.5069256495919,-0.399587182020068
"160","P304","norisk","positive","autists",0.0593399666459945,0.0259127846298896,0.00217567294862075,-0.0208373284906993,-0.0356596834124383,-0.0447469112675953,-0.0555193251660911,-0.0550365746580592,-0.0562991741454124,-0.062652890802132,-0.045372095553393,-0.0169859129386099,0.00860814586232009,0.0352805048201507,0.0702933782922939,0.109451515984312,0.170507803578719,0.230555099076949,0.28441788581865,0.31342741506766,0.326950041248965,0.354434189618313,0.397337091618811,0.43044827730463,0.471391908472165,0.510051619297132,0.581535742074434,0.655016183273296,0.743399086000534,0.837413084163115,0.938555099105322,1.01749373779066,1.09607675275298,1.14939665264915,1.19092468054023,1.20658255951595,1.1933572881497,0.968471026896611,0.362148176677775,-0.356587851385468,-0.923182656478981,-1.26576361305772,-1.41920756772086,-1.42614762784098,-1.34088596379973,-1.17189504500658,-0.939498123343312,-0.712525079567437,-0.518270966993747,-0.355306109722465,-0.210793232556329,-0.0877854006956575,0.0105456077571382,0.0957274552771765
"161","P304","postrisk","negative","autists",-0.251064591457316,-0.227411896627428,-0.204778945561507,-0.208371726566234,-0.200816068256769,-0.194917302613509,-0.137341705910179,-0.148325025336675,-0.145922246281216,-0.0520088867059876,-0.0206588832003969,-0.00676034368765723,0.0304257937796528,0.0597146455836411,0.0939173738721244,0.104418480926149,0.12985964611645,0.154736665403811,0.196270871688438,0.191616966907743,0.213407098294574,0.234183735198296,0.277872179967348,0.333261361605993,0.374547027319586,0.424601128448834,0.506677100212925,0.577752671182827,0.681595999176826,0.79191316552641,0.896137977398882,1.00757682022696,1.05371928815455,1.09768103480669,1.13798736877256,1.15015499635909,1.14771805456824,0.963347465480972,0.366325195670099,-0.346941475079775,-0.895281846966057,-1.21523863900985,-1.35999753641743,-1.37517285908082,-1.27131662727835,-1.08421723392642,-0.84979526603775,-0.613729771104893,-0.371355622838773,-0.219639735454277,-0.0949058947719373,0.0406803081845871,0.168067454648548,0.225085060007245
"162","P304","postrisk","positive","autists",0.172485835091763,0.100288587643365,0.0845737293659525,0.0667378894112093,0.0596605997747507,0.100561889526449,0.0910190987753836,0.13130835137356,0.189453326999983,0.229400952244302,0.334941029429123,0.411146704496107,0.47915332307053,0.535294084887661,0.602161945615895,0.672195553156533,0.712302604499318,0.810417980526986,0.893592853612649,0.928324967921421,1.01033830800397,1.03643863783863,1.04336228554346,1.09130399086803,1.12913352651843,1.17188249606438,1.21586132408421,1.25881527004247,1.31431832746573,1.35472145584853,1.40746871928401,1.49724838787758,1.58771131117885,1.6083456033518,1.65895200203645,1.71192701704117,1.72427115209387,1.51202946472111,0.940737428444885,0.195397642957092,-0.400992616249148,-0.775393420919253,-0.985585344168866,-1.00947648378192,-0.951942933522135,-0.760504975478796,-0.55794222924575,-0.325498477128699,-0.138653842766915,-0.0645579981709933,0.102030887148034,0.250228833251104,0.362054853746889,0.492522340184792
"163","P304","prerisk","positive","autists",0.0439855528331508,0.0207634334547373,0.0300898602150277,-0.0077282878569182,0.00237818802801127,0.0762721846672325,0.0745526603194864,0.100015285760278,0.126807410986496,0.152438003209601,0.16960762463552,0.191975675629292,0.212758006322246,0.215673226408491,0.261496842139147,0.288753011187687,0.278182491480435,0.27863799461891,0.29039851627543,0.306022273925147,0.301720616161167,0.323507900653382,0.336387251893783,0.363455525897702,0.417999179835552,0.494802702771786,0.582919784909911,0.658510530739954,0.760978808634679,0.825338555206681,0.905612442679177,0.984317691218547,1.05696759491081,1.08960724167721,1.12444469108675,1.15047954234525,1.15433993144383,0.982154051310788,0.491955808156313,-0.103153348472962,-0.550312238830714,-0.823061824360734,-0.929549917452508,-0.96148353435427,-0.881051359541153,-0.72471864835772,-0.51884656696844,-0.311021018210306,-0.0846200753021552,0.043543828664615,0.133064885351306,0.248694357053364,0.339672568280039,0.412143117611524
"164","P304","risk","negative","autists",-0.0719371490142997,-0.151012493853681,-0.180119144402279,-0.246987005130512,-0.280739787691562,-0.261198703050954,-0.28584142284249,-0.292765070547321,-0.336402271213293,-0.401812521898403,-0.418073983941987,-0.395936531412067,-0.412516845652582,-0.390333842808816,-0.332576044850097,-0.274681595949835,-0.229176832416112,-0.200297933436752,-0.146229710899687,-0.0910227305164319,-0.0671999163741526,-0.0434682028595672,-0.0433771022318722,0.0390234155183822,0.11837206224085,0.173988995448733,0.291326603920074,0.410531775259166,0.546135059583382,0.700596173840493,0.812513294963974,0.948663183054361,1.06499868462106,1.15008667088832,1.186936874791,1.23831762881106,1.2385453803803,0.989977317714108,0.391856146581661,-0.307523372233934,-0.845062625949111,-1.12501485485628,-1.26791422768678,-1.21644415932585,-1.05694482309984,-0.852487327106265,-0.673563975433244,-0.523548170735707,-0.362027903752082,-0.178473055455919,-0.134707461944686,-0.0205563949942395,0.210292595585246,0.333688395798315
"165","P304","risk","positive","autists",0.312038448639294,0.356491406123476,0.330915520442844,0.325329913207286,0.331103415487465,0.298358433620293,0.270567048384044,0.241819106556996,0.236797184455301,0.222807544314867,0.253724819838905,0.319624736397877,0.32090583897484,0.334365956716797,0.371996209744121,0.401702261013579,0.425426727887321,0.503307929839809,0.509492420179029,0.514403572199319,0.502890730374346,0.477524899350479,0.51170471610385,0.560062068042278,0.577741283604366,0.600903618195855,0.67524173039509,0.728040237933654,0.809227978577718,0.948868159466676,1.03248145432312,1.16691181806576,1.26519800777036,1.32344547160294,1.37969441541546,1.46195828222417,1.45714133653479,1.25134501857147,0.835089169264676,0.346852436500262,-0.0324051703838392,-0.307995956740102,-0.375381952288351,-0.344310944455077,-0.204076615051452,-0.0123360822532523,0.205591218139624,0.440497872545002,0.622689452053953,0.714360574377528,0.853363318815639,0.911306231910123,0.986464249758614,0.97199633132278
"166","P307","norisk","negative","autists",0.195205994943037,0.151681501463489,0.144618769057738,0.0889184688086549,0.0117640110847346,-0.0131674357576054,-0.0311098323140445,-0.05188556140468,-0.0732306657342853,-0.0934172100629907,-0.113147497360204,-0.126409769687251,-0.141818748801017,-0.16481389122231,-0.0517757474335552,0.0154666773130833,-0.0185463218315947,-0.0625594678851504,-0.0757005670641946,0.0585631380608762,0.314429092425274,0.393151245760045,0.478410817320989,0.539020425496474,0.61685859614688,0.693861602878231,0.763423714783284,0.805629484561571,0.885353585222699,0.94084869671559,0.999344182249532,1.03613296393264,1.05837250992187,1.09392933034883,1.11030761281566,1.12506469473375,1.12508736886729,1.05639986030312,0.840863476301432,0.431479344099347,-0.0366371265270699,-0.440556310549533,-0.740944347718743,-0.885028614475581,-0.975588052324658,-1.05023222276285,-1.13481465071148,-1.1706400797817,-1.12904643022565,-0.971862655016818,-0.678350365622118,-0.448418258345685,-0.183349601494337,0.0959389491902973
